Date,Open,High,Low,Close,Volume
2017-10-10,18.991,18.991,18.991,18.991,1.0
2017-10-11,18.9964,18.9964,18.9964,18.9964,1.0
2017-10-12,19.0003,19.0003,19.0003,19.0003,1.0
2017-10-13,19.0153,19.0153,19.0153,19.0153,1.0
2017-10-16,19.029,19.029,19.029,19.029,1.0
2017-10-17,19.0336,19.0336,19.0336,19.0336,1.0
2017-10-18,19.0361,19.0361,19.0361,19.0361,1.0
2017-10-23,19.0449,19.0449,19.0449,19.0449,1.0
2017-10-24,19.0484,19.0484,19.0484,19.0484,1.0
2017-10-25,19.0475,19.0475,19.0475,19.0475,1.0
2017-10-26,19.0512,19.0512,19.0512,19.0512,1.0
2017-10-27,19.0531,19.0531,19.0531,19.0531,1.0
2017-10-30,19.0561,19.0561,19.0561,19.0561,1.0
2017-10-31,19.0607,19.0607,19.0607,19.0607,1.0
2017-11-01,19.0654,19.0654,19.0654,19.0654,1.0
2017-11-02,19.0693,19.0693,19.0693,19.0693,1.0
2017-11-03,19.0743,19.0743,19.0743,19.0743,1.0
2017-11-06,19.0812,19.0812,19.0812,19.0812,1.0
2017-11-07,19.0766,19.0766,19.0766,19.0766,1.0
2017-11-08,19.0803,19.0803,19.0803,19.0803,1.0
2017-11-09,19.0836,19.0836,19.0836,19.0836,1.0
2017-11-10,19.0894,19.0894,19.0894,19.0894,1.0
2017-11-13,19.0968,19.0968,19.0968,19.0968,1.0
2017-11-14,19.0752,19.0752,19.0752,19.0752,1.0
2017-11-15,19.079,19.079,19.079,19.079,1.0
2017-11-16,19.0648,19.0648,19.0648,19.0648,1.0
2017-11-17,19.0769,19.0769,19.0769,19.0769,1.0
2017-11-20,19.1154,19.1154,19.1154,19.1154,1.0
2017-11-21,19.1197,19.1197,19.1197,19.1197,1.0
2017-11-22,19.1052,19.1052,19.1052,19.1052,1.0
2017-11-23,19.0951,19.0951,19.0951,19.0951,1.0
2017-11-24,19.0963,19.0963,19.0963,19.0963,1.0
2017-11-27,19.1026,19.1026,19.1026,19.1026,1.0
2017-11-28,19.1006,19.1006,19.1006,19.1006,1.0
2017-11-29,19.1039,19.1039,19.1039,19.1039,1.0
2017-11-30,19.1078,19.1078,19.1078,19.1078,1.0
2017-12-04,19.1163,19.1163,19.1163,19.1163,1.0
2017-12-05,19.1175,19.1175,19.1175,19.1175,1.0
2017-12-06,19.1227,19.1227,19.1227,19.1227,1.0
2017-12-07,19.1279,19.1279,19.1279,19.1279,1.0
