Date,Open,High,Low,Close,Volume
2017-01-18,32.98,32.98,32.98,32.98,1.0
2017-01-19,33.07,33.07,33.07,33.07,1.0
2017-01-20,32.7,32.7,32.7,32.7,1.0
2017-01-23,32.82,32.82,32.82,32.82,1.0
2017-01-24,33.09,33.09,33.09,33.09,1.0
2017-01-25,33.36,33.36,33.36,33.36,1.0
2017-01-27,33.6,33.6,33.6,33.6,1.0
2017-01-30,33.63,33.63,33.63,33.63,1.0
2017-01-31,33.3,33.3,33.3,33.3,1.0
2017-02-01,33.84,33.84,33.84,33.84,1.0
2017-02-02,34.07,34.07,34.07,34.07,1.0
2017-02-03,34.17,34.17,34.17,34.17,1.0
2017-02-06,34.52,34.52,34.52,34.52,1.0
2017-02-07,34.35,34.35,34.35,34.35,1.0
2017-02-08,34.38,34.38,34.38,34.38,1.0
2017-02-09,34.35,34.35,34.35,34.35,1.0
2017-02-10,34.43,34.43,34.43,34.43,1.0
2017-02-13,34.45,34.45,34.45,34.45,1.0
2017-02-14,34.37,34.37,34.37,34.37,1.0
2017-02-15,34.06,34.06,34.06,34.06,1.0
2017-02-16,34.37,34.37,34.37,34.37,1.0
2017-02-17,34.6,34.6,34.6,34.6,1.0
2017-02-20,34.79,34.79,34.79,34.79,1.0
2017-02-21,34.91,34.91,34.91,34.91,1.0
2017-02-22,34.93,34.93,34.93,34.93,1.0
2017-02-23,34.96,34.96,34.96,34.96,1.0
2017-02-27,34.78,34.78,34.78,34.78,1.0
2017-02-28,34.76,34.76,34.76,34.76,1.0
2017-03-01,34.94,34.94,34.94,34.94,1.0
2017-03-02,34.68,34.68,34.68,34.68,1.0
2017-03-03,34.68,34.68,34.68,34.68,1.0
2017-03-06,34.89,34.89,34.89,34.89,1.0
2017-03-07,34.78,34.78,34.78,34.78,1.0
2017-03-08,34.69,34.69,34.69,34.69,1.0
2017-03-09,34.69,34.69,34.69,34.69,1.0
2017-03-10,34.69,34.69,34.69,34.69,1.0
2017-03-14,35.28,35.28,35.28,35.28,1.0
2017-03-15,35.26,35.26,35.26,35.26,1.0
2017-03-16,35.54,35.54,35.54,35.54,1.0
2017-03-17,35.49,35.49,35.49,35.49,1.0
2017-03-20,35.37,35.37,35.37,35.37,1.0
